step,applied,reason,block,spectral_loss,adversarial_loss,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,grad_norm,learning_rate
1,True,,,0.0,0.6968687772750854,0.6950916647911072,True,0.0006198642659001052,0.0297401025891304,0.0,0.07328075915575027,0.0,0.0,0.07434412091970444,1.0000000000000002e-06
2,True,,,0.0,0.6998282074928284,0.693730890750885,True,0.0036084658931940794,0.0890398696064949,0.0,0.08249527215957642,0.0,0.0,0.040486063808202744,2.0000000000000003e-06
3,True,,,0.0,0.7140687704086304,0.6944955587387085,True,0.0024767466820776463,0.05212641507387161,0.0,0.07909626513719559,0.0,0.0,0.045292552560567856,3.0000000000000005e-06
4,True,,,0.0,0.7005123496055603,0.6942089796066284,True,0.0020105454605072737,0.11909276247024536,0.0,0.0839710608124733,0.0,0.0,0.1850079745054245,4.000000000000001e-06
5,True,,,0.0,0.6961444616317749,0.6935661435127258,True,0.0024646716192364693,0.07553259283304214,0.0,0.07963237911462784,0.0,0.0,0.055899009108543396,5e-06
6,True,,,0.0,0.6809489130973816,0.6935464143753052,True,0.005448074545711279,0.06801354885101318,0.0,0.08034432679414749,0.0,0.0,0.04494057595729828,6.000000000000001e-06
7,True,,,0.0,0.6639376878738403,0.6934945583343506,True,0.002839920576661825,0.08622846007347107,0.0,0.07785654067993164,0.0,0.0,0.04558468610048294,7.000000000000001e-06
8,True,,,0.0,0.6562540531158447,0.6939359903335571,True,0.0034735517110675573,0.05624505877494812,0.0,0.07472346723079681,0.0,0.0,0.061760593205690384,8.000000000000001e-06
9,True,,,0.0,0.6793618202209473,0.693560779094696,True,0.0003180182247888297,0.049382030963897705,0.0,0.07319240272045135,0.0,0.0,0.10582678765058517,9e-06
10,True,,,0.0,0.6840875148773193,0.6933606863021851,True,0.001597931026481092,0.04563118517398834,0.0,0.07456979900598526,0.0,0.0,0.03703790158033371,1e-05
11,True,,,0.0,0.7032719850540161,0.6932975053787231,True,0.000674049835652113,0.03607390075922012,0.0,0.07460863888263702,0.0,0.0,0.05016978457570076,1e-05
12,True,,,0.0,0.6917518377304077,0.6930118799209595,True,0.001499313861131668,0.060429830104112625,0.0,0.07671748101711273,0.0,0.0,0.07126932591199875,9.997196780178902e-06
13,True,,,0.0,0.6885961294174194,0.693169116973877,True,0.003298152005299926,0.05889776349067688,0.0,0.07804754376411438,0.0,0.0,0.05366617813706398,9.988790613178437e-06
14,True,,,0.0,0.6943559050559998,0.6929281949996948,True,0.001023192424327135,0.06773769855499268,0.0,0.07723255455493927,0.0,0.0,0.05046883970499039,9.97479197203592e-06
15,True,,,0.0,0.7000658512115479,0.6929561495780945,True,0.001135817146860063,0.08461466431617737,0.0,0.07960387319326401,0.0,0.0,0.06596147269010544,9.955218297315044e-06
16,True,,,0.0,0.7066831588745117,0.6930168271064758,True,0.002904298482462764,0.07167695462703705,0.0,0.0807403102517128,0.0,0.0,0.07501199841499329,9.930093975377127e-06
17,True,,,0.0,0.7163243889808655,0.6930975914001465,True,0.005115543492138386,0.10902318358421326,0.0,0.08765029907226562,0.0,0.0,0.06008750945329666,9.899450307998715e-06
18,True,,,0.0,0.7076451778411865,0.6933643221855164,True,0.0017969838809221983,0.07139260321855545,0.0,0.0797007605433464,0.0,0.0,0.04787285998463631,9.863325473373498e-06
19,True,,,0.0,0.6872551441192627,0.6931439638137817,True,0.0008982861181721091,0.06252671778202057,0.0,0.07587647438049316,0.0,0.0,0.07490359991788864,9.821764478547008e-06
20,True,,,0.0,0.6763292551040649,0.6927851438522339,True,0.0016748588532209396,0.05392884090542793,0.0,0.07470066845417023,0.0,0.0,0.07413460314273834,9.77481910334346e-06
21,True,,,0.0,0.6920123100280762,0.6929918527603149,True,0.001280495198443532,0.05945030599832535,0.0,0.07642675936222076,0.0,0.0,0.06679084897041321,9.722547835854534e-06
22,True,,,0.0,0.6751974821090698,0.6926940083503723,True,0.003235486103221774,0.06291215866804123,0.0,0.07704644650220871,0.0,0.0,0.06908518821001053,9.665015799570497e-06
23,True,,,0.0,0.6759315729141235,0.6923055648803711,True,0.004827143158763647,0.1231505498290062,0.0,0.08473535627126694,0.0,0.0,0.18517263233661652,9.602294672244439e-06
24,True,,,0.0,0.7128302454948425,0.6931560039520264,True,0.0010412855772301555,0.0514761358499527,0.0,0.07747192680835724,0.0,0.0,0.060721877962350845,9.534462596590729e-06
25,True,,,0.0,0.683941125869751,0.6919426918029785,True,0.0054980493150651455,0.07187321782112122,0.0,0.08107949048280716,0.0,0.0,0.05291625112295151,9.461604082928912e-06
26,True,,,0.0,0.7072291374206543,0.6923079490661621,True,0.004395240917801857,0.1193331629037857,0.0,0.08705147355794907,0.0,0.0,0.09492987394332886,9.38380990389438e-06
27,True,,,0.0,0.6845698952674866,0.693132758140564,True,0.0035383449867367744,0.04091210290789604,0.0,0.07608655095100403,0.0,0.0,0.10146145522594452,9.30117698134697e-06
28,True,,,0.0,0.692143440246582,0.6915948987007141,True,0.008414085954427719,0.09839636832475662,0.0,0.08746806532144547,0.0,0.0,0.06746403127908707,9.2138082656184e-06
29,True,,,0.0,0.7067472338676453,0.6924219131469727,True,0.0026602435391396284,0.060566678643226624,0.0,0.07939163595438004,0.0,0.0,0.06950954347848892,9.121812607248966e-06
30,True,,,0.0,0.7083089351654053,0.6911951303482056,True,0.0062186019495129585,0.10697819292545319,0.0,0.08774732053279877,0.0,0.0,0.0845990851521492,9.025304621373337e-06
31,True,,,0.0,0.7007561326026917,0.6914128661155701,True,0.0033887126483023167,0.10255934298038483,0.0,0.08372026681900024,0.0,0.0,0.08312784880399704,8.924404544924355e-06
32,True,,,0.0,0.6978540420532227,0.692094624042511,True,0.0019816511776298285,0.05602838471531868,0.0,0.07736989855766296,0.0,0.0,0.0857723280787468,8.8192380868328e-06
33,True,,,0.0,0.7268903851509094,0.6934702396392822,True,0.0012656005565077066,0.05457962304353714,0.0,0.07941260188817978,0.0,0.0,0.058681387454271317,8.709936271409712e-06
34,True,,,0.0,0.6980006694793701,0.6926627159118652,True,0.0008852965547703207,0.059757716953754425,0.0,0.0766611397266388,0.0,0.0,0.0899137482047081,8.59663527510641e-06
35,True,,,0.0,0.6900042295455933,0.6923533082008362,True,0.0035045070108026266,0.039078984409570694,0.0,0.07641282677650452,0.0,0.0,0.059109266847372055,8.479476256855603e-06
36,True,,,0.0,0.7115892171859741,0.6913949251174927,True,0.0027297120541334152,0.07656072080135345,0.0,0.08154470473527908,0.0,0.0,0.04539139196276665,8.358605182204924e-06
37,True,,,0.0,0.6886559128761292,0.6922731995582581,True,0.001636837376281619,0.050278112292289734,0.0,0.07553023844957352,0.0,0.0,0.03607192263007164,8.234172641462046e-06
38,True,,,0.0,0.6804747581481934,0.692862868309021,True,0.003236259799450636,0.05204937979578972,0.0,0.0764886736869812,0.0,0.0,0.08085451275110245,8.106333662077902e-06
39,True,,,0.0,0.6916609406471252,0.6901624202728271,True,0.005509549286216497,0.06785155087709427,0.0,0.08146079629659653,0.0,0.0,0.046105921268463135,7.975247515501787e-06
40,True,,,0.0,0.7071090936660767,0.6930249929428101,True,0.0005861807148903608,0.02683522179722786,0.0,0.07398061454296112,0.0,0.0,0.11742351949214935,7.84107751874897e-06
41,True,,,0.0,0.6792725324630737,0.6896049976348877,True,0.004813378676772118,0.10895766317844391,0.0,0.08363640308380127,0.0,0.0,0.1212984248995781,7.703990830928029e-06
42,True,,,0.0,0.6887475848197937,0.689437747001648,True,0.0034231552854180336,0.09398871660232544,0.0,0.08169678598642349,0.0,0.0,0.10931284725666046,7.564158244981408e-06
43,True,,,0.0,0.6935583353042603,0.6907130479812622,True,0.005348944570869207,0.05838471278548241,0.0,0.08054324984550476,0.0,0.0,0.07807473093271255,7.421753974898693e-06
44,True,,,0.0,0.7174917459487915,0.6927783489227295,True,0.0006541709299199283,0.03304224833846092,0.0,0.0757075697183609,0.0,0.0,0.07729605585336685,7.276955438667661e-06
45,True,,,0.0,0.6880216002464294,0.6887688636779785,True,0.00840441882610321,0.09011831134557724,0.0,0.08621841669082642,0.0,0.0,0.0942494347691536,7.129943037233572e-06
46,True,,,0.0,0.6801941394805908,0.6889515519142151,True,0.0020529315806925297,0.08629723638296127,0.0,0.07870206981897354,0.0,0.0,0.156149223446846,6.980899929742045e-06
47,True,,,0.0,0.6714061498641968,0.6918845772743225,True,0.0013973237946629524,0.05153603106737137,0.0,0.07369154691696167,0.0,0.0,0.11142192035913467,6.83001180534558e-06
48,True,,,0.0,0.7078976035118103,0.6903641223907471,True,0.00237726466730237,0.06511256098747253,0.0,0.07967828214168549,0.0,0.0,0.12003248929977417,6.677466651857984e-06
49,True,,,0.0,0.6879699230194092,0.6916747689247131,True,0.0024368155281990767,0.044631097465753555,0.0,0.0756969153881073,0.0,0.0,0.14986495673656464,6.523454521544979e-06
50,True,,,0.0,0.6951762437820435,0.6914449334144592,True,0.0026068291626870632,0.054801661521196365,0.0,0.07760462164878845,0.0,0.0,0.15408605337142944,6.368167294342736e-06
51,True,,,0.0,0.7253949642181396,0.6918721199035645,True,0.0017453122418373823,0.06192910671234131,0.0,0.08047772198915482,0.0,0.0,0.11823011934757233,6.211798438799369e-06
52,True,,,0.0,0.7335595488548279,0.692125678062439,True,0.003466739784926176,0.08082663267850876,0.0,0.08490536361932755,0.0,0.0,0.07821584492921829,6.054542771037214e-06
53,True,,,0.0,0.7243852615356445,0.6858096122741699,True,0.006243876181542873,0.09551863372325897,0.0,0.08823426812887192,0.0,0.0,0.15728825330734253,5.89659621203621e-06
54,True,,,0.0,0.7248070240020752,0.6914141178131104,True,0.002827244810760021,0.06562525779008865,0.0,0.08187047392129898,0.0,0.0,0.11671824008226395,5.7381555435407346e-06
55,True,,,0.0,0.6289410591125488,0.7226805686950684,True,0.001015304820612073,0.04763634875416756,0.0,0.0686730444431305,0.0,0.0,0.1804181933403015,5.5794181628940805e-06
56,True,,,0.0,0.772714376449585,0.6959108114242554,True,0.0009507556678727269,0.05785086750984192,0.0,0.08400727808475494,0.0,0.0,0.2540339529514313,5.420581837105922e-06
57,True,,,0.0,0.7183760404586792,0.6929197311401367,True,0.004448140040040016,0.10313436388969421,0.0,0.08659917861223221,0.0,0.0,0.10130240023136139,5.261844456459266e-06
58,True,,,0.0,0.6792712807655334,0.6933421492576599,True,0.0019502416253089905,0.05193775147199631,0.0,0.07507114857435226,0.0,0.0,0.12420211732387543,5.103403787963794e-06
59,True,,,0.0,0.6583222150802612,0.690131425857544,True,0.005061354488134384,0.09694968163967133,0.0,0.08058854192495346,0.0,0.0,0.07388865202665329,4.9454572289627865e-06
60,True,,,0.0,0.6851496696472168,0.6926480531692505,True,0.00030375877395272255,0.0413411483168602,0.0,0.07295283675193787,0.0,0.0,0.08533331006765366,4.788201561200633e-06
61,True,,,0.0,0.6682407259941101,0.6960213780403137,True,0.003209145274013281,0.056438982486724854,0.0,0.07567711174488068,0.0,0.0,0.06125733256340027,4.631832705657264e-06
62,True,,,0.0,0.6571634411811829,0.6961550116539001,True,0.001593775930814445,0.040737930685281754,0.0,0.07138391584157944,0.0,0.0,0.071806900203228,4.476545478455022e-06
63,True,,,0.0,0.7311429977416992,0.6929637789726257,True,0.0034435137640684843,0.04680337756872177,0.0,0.08123815059661865,0.0,0.0,0.08502406626939774,4.322533348142019e-06
64,True,,,0.0,0.7339538931846619,0.6970609426498413,True,0.0012207295512780547,0.0747484490275383,0.0,0.08209096640348434,0.0,0.0,0.08159355074167252,4.169988194654422e-06
65,True,,,0.0,0.6575870513916016,0.6929734945297241,True,0.0006248484714888036,0.030284333974123,0.0,0.0694119855761528,0.0,0.0,0.12417609244585037,4.019100070257955e-06
66,True,,,0.0,0.7023220062255859,0.6941296458244324,True,0.0005493573262356222,0.02381247654557228,0.0,0.07316280901432037,0.0,0.0,0.08630021661520004,3.87005696276643e-06
