step,applied,reason,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate
1,True,,,,,0.004548890050500631,0.07251713424921036,1.8519383502280107e-06,0.043500643223524094,0.03169911354780197,0.0,0.0,0.0,0.00011048525630030781,5e-05
2,True,,,,,0.002740270923823118,0.05524713546037674,2.124568709405139e-06,0.029299769550561905,0.021033722907304764,2.847634072988825e-10,0.0,0.0,8.921495464164764e-05,0.0001
3,True,,,,,0.0029305904172360897,0.055757857859134674,2.3903567125671543e-06,0.025746889412403107,0.017239317297935486,1.802339166800948e-09,0.0,0.0,8.9286855654791e-05,0.00015000000000000001
4,True,,,,,0.002570447977632284,0.053275249898433685,9.054466545421747e-07,0.024016793817281723,0.01611836813390255,5.879907227779313e-09,0.0,0.0,7.353902765316889e-05,0.0002
5,True,,,,,0.004748509265482426,0.0752360075712204,2.419947804810363e-06,0.04714486002922058,0.03487154096364975,1.422913786797153e-08,0.0,0.0,0.00013815391866955906,0.00025
6,True,,,,,0.006257594563066959,0.10244960337877274,1.670210258453153e-05,0.059667736291885376,0.043156832456588745,3.0247178983699996e-08,0.0,0.0,0.00013712167856283486,0.00030000000000000003
7,True,,,,,0.004663720726966858,0.09180565178394318,3.2487894259247696e-06,0.04521259292960167,0.031366683542728424,5.8368879507497695e-08,0.0,0.0,0.00012037106353091076,0.00035
8,True,,,,,0.0034278016537427902,0.061987489461898804,4.3291089468766586e-07,0.031703539192676544,0.022076770663261414,1.0181182830137914e-07,0.0,0.0,8.056030492298305e-05,0.0004
9,True,,,,,0.00978467334061861,0.12947072088718414,1.8498815279599512e-06,0.09449352324008942,0.07176084816455841,1.6400531421822961e-07,0.0,0.0,0.00018852116772904992,0.00045000000000000004
10,True,,,,,0.002447474282234907,0.06151837855577469,2.129662561856094e-06,0.025830496102571487,0.017230117693543434,2.5669072556411265e-07,0.0,0.0,8.896661165636033e-05,0.0005
11,True,,,,,0.004253217484802008,0.08638791739940643,2.3824145500839222e-06,0.04308975115418434,0.030196545645594597,3.7996309742993617e-07,0.0,0.0,0.00011247274960624054,0.0005499999999999999
12,True,,,,,0.003899781033396721,0.08013828098773956,9.182931535178795e-07,0.037708066403865814,0.02579399384558201,5.435070988824009e-07,0.0,0.0,0.00012712637544609606,0.0006000000000000001
13,True,,,,,0.004003186244517565,0.08259611576795578,2.438792080283747e-06,0.043052442371845245,0.030788417905569077,7.566028443761752e-07,0.0,0.0,0.00011646757047856227,0.0006500000000000001
14,True,,,,,0.005742217879742384,0.08409689366817474,1.662346039665863e-05,0.055545493960380554,0.041385263204574585,1.028536757985421e-06,0.0,0.0,0.00012612513091880828,0.0007
15,True,,,,,0.004124156199395657,0.0735795795917511,3.2378325158788357e-06,0.039247628301382065,0.027763880789279938,1.371805410599336e-06,0.0,0.0,0.00010640612163115293,0.00075
16,True,,,,,0.003803234314545989,0.07975691556930542,4.747769253299339e-07,0.04135480523109436,0.02957562357187271,1.7926477084984072e-06,0.0,0.0,9.228652925230563e-05,0.0008
17,True,,,,,0.0031042583286762238,0.06976452469825745,1.8887651549448492e-06,0.03163911774754524,0.021557440981268883,2.292316366947489e-06,0.0,0.0,8.772825822234154e-05,0.0008500000000000001
18,True,,,,,0.004484276752918959,0.09213942289352417,2.3808622700016713e-06,0.04632825031876564,0.03262881189584732,2.8663084776781034e-06,0.0,0.0,0.00010529872815823182,0.0009000000000000001
19,True,,,,,0.00664498470723629,0.0899239331483841,2.4544581265217857e-06,0.07003803551197052,0.05439939349889755,3.5333700907358434e-06,0.0,0.0,0.00014764427032787353,0.00095
20,True,,,,,0.0016964165261015296,0.0407814159989357,1.2808304745703936e-06,0.015503369271755219,0.009728128090500832,4.327851002017269e-06,0.0,0.0,6.985641812207177e-05,0.001
21,True,,,,,0.006474023684859276,0.08128471672534943,2.5714034563861787e-06,0.05818784981966019,0.04358401522040367,5.208427410252625e-06,0.0,0.0,0.00012564616918098181,0.001
22,True,,,,,0.0019451240077614784,0.054000578820705414,1.7133610526798293e-05,0.021544985473155975,0.014191174879670143,6.190450676513137e-06,0.0,0.0,6.631964060943574e-05,0.0009999976830508245
23,True,,,,,0.002499109134078026,0.04985649883747101,3.283215846749954e-06,0.023201756179332733,0.015715282410383224,7.20919933883124e-06,0.0,0.0,8.405891276197508e-05,0.0009999907322271572
24,True,,,,,0.0029594870284199715,0.06326557695865631,7.462102757926914e-07,0.027595311403274536,0.018308812752366066,8.27919393486809e-06,0.0,0.0,8.423160761594772e-05,0.0009999791476005744
25,True,,,,,0.0037151118740439415,0.06257818639278412,2.0916231733281165e-06,0.03599760681390762,0.026023538783192635,9.398660040460527e-06,0.0,0.0,7.530856964876875e-05,0.0009999629292903696
26,True,,,,,0.0058589293621480465,0.09508918225765228,3.1265587949746987e-06,0.05900149047374725,0.04363197460770607,1.054912445397349e-05,0.0,0.0,0.00010656840458977968,0.0009999420774635514
27,True,,,,,0.003753247205168009,0.06080514192581177,2.70055443252204e-06,0.03426261618733406,0.0244273841381073,1.1784036360040773e-05,0.0,0.0,0.00010642029519658536,0.0009999165923348426
28,True,,,,,0.0022594695910811424,0.04601220786571503,2.2557630927622085e-06,0.021780885756015778,0.014918936416506767,1.3089453204884194e-05,0.0,0.0,6.0703310737153515e-05,0.0009998864741666779
29,True,,,,,0.003255654824897647,0.06733883917331696,3.016481059603393e-06,0.03315138816833496,0.023160194978117943,1.4360191016749013e-05,0.0,0.0,7.848493260098621e-05,0.0009998517232692006
30,True,,,,,0.005156184546649456,0.07667812705039978,1.7673133697826415e-05,0.05212628096342087,0.03929329290986061,1.566959690535441e-05,0.0,0.0,9.57154989009723e-05,0.0009998123400002596
31,True,,,,,0.0029094023630023003,0.07470222562551498,3.4543286346888635e-06,0.028191054239869118,0.017809530720114708,1.6999132640194148e-05,0.0,0.0,6.857758853584528e-05,0.0009997683247654065
32,True,,,,,0.004803804215043783,0.08374124020338058,1.2342134141363204e-06,0.04534246772527695,0.03216373920440674,1.8329770682612434e-05,0.0,0.0,9.97989482129924e-05,0.0009997196780178901
33,True,,,,,0.003430834738537669,0.07009272277355194,2.446776306896936e-06,0.03095199353992939,0.020510464906692505,1.9715151211130433e-05,0.0,0.0,7.199204264907166e-05,0.0009996664002586532
34,True,,,,,0.00392955495044589,0.0843961089849472,4.2038482206407934e-06,0.039010677486658096,0.026639197021722794,2.1071507944725454e-05,0.0,0.0,6.990580004639924e-05,0.0009996084920363263
35,True,,,,,0.0045344214886426926,0.07433238625526428,3.114824266958749e-06,0.050259850919246674,0.03829041123390198,2.2442151021095924e-05,0.0,0.0,0.00010773324174806476,0.000999545953947222
36,True,,,,,0.0040686894208192825,0.07578389346599579,3.378578185220249e-06,0.04006987065076828,0.028420865535736084,2.385616971878335e-05,0.0,0.0,7.867696695029736e-05,0.0009994787866353296
37,True,,,,,0.005192949902266264,0.09166429936885834,3.6156834539724514e-06,0.053448550403118134,0.03908710926771164,2.5290317353210412e-05,0.0,0.0,0.00011016758799087256,0.0009994069907923082
38,True,,,,,0.0022171807941049337,0.057737164199352264,1.8311848180019297e-05,0.02357814460992813,0.015577823854982853,2.6826559405890293e-05,0.0,0.0,5.972962753730826e-05,0.0009993305671574788
39,True,,,,,0.002890761476010084,0.06395173072814941,3.7911840991000645e-06,0.02645474299788475,0.017166629433631897,2.833829785231501e-05,0.0,0.0,6.404786836355925e-05,0.0009992495165178183
40,True,,,,,0.0026668773498386145,0.05128465220332146,1.686541281742393e-06,0.02562721259891987,0.017830729484558105,2.9845477911294438e-05,0.0,0.0,6.45156906102784e-05,0.0009991638397079496
41,True,,,,,0.0068095289170742035,0.09377352893352509,2.7828173188026994e-06,0.05959881842136383,0.04341023042798042,3.134245707769878e-05,0.0,0.0,0.00020582300203386694,0.0009990735376101338
42,True,,,,,0.004976780619472265,0.08162462711334229,5.1679080570465885e-06,0.04846159368753433,0.035319436341524124,3.285282582510263e-05,0.0,0.0,9.245736873708665e-05,0.000998978611154262
43,True,,,,,0.0038279658183455467,0.08242526650428772,3.5768177895079134e-06,0.035847581923007965,0.02377495728433132,3.443751484155655e-05,0.0,0.0,7.695800741203129e-05,0.0009988790613178436
44,True,,,,,0.0029322642367333174,0.062147706747055054,4.4102898755227216e-06,0.030935224145650864,0.02178562432527542,3.601548451115377e-05,0.0,0.0,7.111740706022829e-05,0.000998774889125999
45,True,,,,,0.00640945415943861,0.08535020053386688,4.165414793533273e-06,0.05714910104870796,0.042202167212963104,3.7592042644973844e-05,0.0,0.0,9.669498103903607e-05,0.0009986660956514462
46,True,,,,,0.0035922459792345762,0.07965608686208725,1.8628583347890526e-05,0.036000579595565796,0.024433018639683723,3.915274646715261e-05,0.0,0.0,7.823247869964689e-05,0.000998552682014492
47,True,,,,,0.0028297659009695053,0.05509129911661148,4.0642107705934905e-06,0.027930034324526787,0.01958869770169258,4.070958311785944e-05,0.0,0.0,5.9782862081192434e-05,0.0009984346493830188
48,True,,,,,0.0044897980988025665,0.08675195276737213,2.089370354951825e-06,0.046732496470212936,0.03356603533029556,4.2259427573299035e-05,0.0,0.0,8.395987970288843e-05,0.0009983119989724742
49,True,,,,,0.0016863871132954955,0.0460144579410553,3.142784407828003e-06,0.015302821062505245,0.009012977592647076,4.383255509310402e-05,0.0,0.0,4.91352730023209e-05,0.000998184732045857
50,True,,,,,0.0022788948845118284,0.054849717766046524,6.247885721677449e-06,0.022118035703897476,0.014350592158734798,4.531982631306164e-05,0.0,0.0,6.134070281405002e-05,0.0009980528499137047
51,True,,,,,0.002245886018499732,0.05481399595737457,3.980364908784395e-06,0.021250074729323387,0.013520332053303719,4.678501500166021e-05,0.0,0.0,5.761329157394357e-05,0.0009979163539340808
52,True,,,,,0.005174125544726849,0.07579388469457626,5.247796252660919e-06,0.043737079948186874,0.030980460345745087,4.823223935090937e-05,0.0,0.0,9.979816240957007e-05,0.0009977752455125595
53,True,,,,,0.0028708456084132195,0.061307407915592194,4.5564120227936655e-06,0.026679642498493195,0.017675280570983887,4.967865243088454e-05,0.0,0.0,7.778553845128044e-05,0.000997629526102212
54,True,,,,,0.0043296366930007935,0.0768594741821289,1.8975251805386506e-05,0.03841887414455414,0.026393290609121323,5.113136285217479e-05,0.0,0.0,7.85205775173381e-05,0.000997479197203592
55,True,,,,,0.005475706420838833,0.08490157127380371,4.3622371777019e-06,0.054555173963308334,0.04058660566806793,5.254630741546862e-05,0.0,0.0,9.142510680248961e-05,0.0009973242603647185
56,True,,,,,0.004525273106992245,0.07114225625991821,2.3485322344640736e-06,0.039957400411367416,0.028316186740994453,5.407617209129967e-05,0.0,0.0,7.037177419988438e-05,0.000997164717181062
57,True,,,,,0.002943358151242137,0.05943237245082855,3.2636553441989236e-06,0.0277657862752676,0.018877003341913223,5.561569923884235e-05,0.0,0.0,6.23306113993749e-05,0.0009970005692955266
58,True,,,,,0.0060142031870782375,0.07428344339132309,7.082503543642815e-06,0.04813748225569725,0.034690823405981064,5.714893632102758e-05,0.0,0.0,8.013695332920179e-05,0.0009968318183984338
59,True,,,,,0.002356145530939102,0.04903097450733185,4.334900495450711e-06,0.024514833465218544,0.017252836376428604,5.8742698456626385e-05,0.0,0.0,5.692736885976046e-05,0.0009966584662275046
60,True,,,,,0.005779636558145285,0.07888444513082504,6.036670583853265e-06,0.05350850522518158,0.03983680158853531,6.035381375113502e-05,0.0,0.0,0.00013449248217511922,0.0009964805145678418
61,True,,,,,0.002689824905246496,0.06481240689754486,5.139195309311617e-06,0.02655673213303089,0.01738247647881508,6.200808275025338e-05,0.0,0.0,5.552715083467774e-05,0.0009962979652519122
62,True,,,,,0.00377051904797554,0.07482622563838959,1.9555654944269918e-05,0.036927543580532074,0.025663986802101135,6.364642467815429e-05,0.0,0.0,8.277791494037956e-05,0.0009961108201595268
63,True,,,,,0.005099317990243435,0.0802822932600975,4.742978944705101e-06,0.044898711144924164,0.03176813945174217,6.525427306769416e-05,0.0,0.0,7.527320121880621e-05,0.0009959190812178216
64,True,,,,,0.004719420336186886,0.07721585035324097,2.6700104172050487e-06,0.0460001640021801,0.03355715796351433,6.686140113743022e-05,0.0,0.0,8.615433034719899e-05,0.0009957227504012386
65,True,,,,,0.003324250690639019,0.06477220356464386,3.4613271964190062e-06,0.03210965916514397,0.022305771708488464,6.860202120151371e-05,0.0,0.0,8.967169560492039e-05,0.0009955218297315045
66,True,,,,,0.0068750642240047455,0.10111753642559052,7.975655535119586e-06,0.06557051837444305,0.04857901111245155,7.028561958577484e-05,0.0,0.0,0.00013150357699487358,0.0009953163212776102
