step,applied,reason,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate
1,True,,,,,0.004646326880902052,0.08248104155063629,5.96660356677603e-05,0.045338138937950134,0.032324373722076416,0.0,0.0,0.0,0.0003386621247045696,0.0005
2,True,,,,,0.002834942191839218,0.0687127411365509,0.000130976943182759,0.032015927135944366,0.022047756239771843,0.0,0.0,0.0,0.0003227285633329302,0.001
3,True,,,,,0.0030628014355897903,0.0626709908246994,9.40842874115333e-05,0.027511296793818474,0.017993228510022163,0.0,0.0,0.0,0.00026206488837487996,0.0015
4,True,,,,,0.002602512715384364,0.06297454237937927,0.00010881252819672227,0.025327248498797417,0.01620965637266636,0.0,0.0,0.0,0.0002524084993638098,0.002
5,True,,,,,0.004722177982330322,0.08618815243244171,6.453876267187297e-05,0.04790830239653587,0.034438230097293854,0.0,0.0,0.0,0.0003164558147545904,0.0025
6,True,,,,,0.006119491532444954,0.11653557419776917,9.093819244299084e-05,0.05960638076066971,0.04165145754814148,0.0,0.0,0.0,0.0003054458647966385,0.003
7,True,,,,,0.004585264716297388,0.10240155458450317,4.855950828641653e-05,0.045416850596666336,0.030494309961795807,0.0,0.0,0.0,0.0003042201860807836,0.0035000000000000005
8,True,,,,,0.003351964056491852,0.07280050218105316,4.306990740587935e-05,0.032461728900671005,0.021743575111031532,0.0,0.0,0.0,0.00028062236378900707,0.004
9,True,,,,,0.00950530730187893,0.14328551292419434,3.245449624955654e-05,0.09238839149475098,0.06848962604999542,0.0,0.0,0.0,0.0003281630633864552,0.0045
10,True,,,,,0.0023241499438881874,0.06900159269571304,8.902662375476211e-05,0.02512005716562271,0.015717696398496628,0.0,0.0,0.0,0.00023267777578439564,0.005
11,True,,,,,0.0039897579699754715,0.10068230330944061,4.7067667765077204e-05,0.0416819229722023,0.027529800310730934,0.0,0.0,0.0,0.0001991601602640003,0.0055
12,True,,,,,0.003601566655561328,0.0912054032087326,7.335256668739021e-05,0.035517968237400055,0.022649157792329788,0.0,0.0,0.0,0.0001865593803813681,0.006
13,True,,,,,0.0038183717988431454,0.0986754447221756,5.062171840108931e-05,0.04173401743173599,0.02794685773551464,0.0,0.0,0.0,0.000248891010414809,0.006500000000000001
