step,applied,reason,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate
1,True,,,,,0.004646362736821175,0.08248079568147659,5.965846867184155e-05,0.04524926096200943,0.03232498839497566,0.0,0.0,0.0,0.0018375648651272058,5e-05
2,True,,,,,0.0028417054563760757,0.06880787014961243,0.0001306239573750645,0.03190205991268158,0.022114254534244537,1.5757922744441544e-09,0.0,0.0,0.0017653759568929672,0.0001
3,True,,,,,0.0030810795724391937,0.06271657347679138,9.839907579589635e-05,0.02752038836479187,0.01811845228075981,9.234403464120078e-09,0.0,0.0,0.0014500649413093925,0.00015000000000000001
4,True,,,,,0.002626246539875865,0.06335584819316864,0.000115324801299721,0.02542775310575962,0.01640825904905796,2.8569246524057235e-08,0.0,0.0,0.0014025821583345532,0.0002
5,True,,,,,0.0048093488439917564,0.08628624677658081,7.596764771733433e-05,0.04854856804013252,0.03507260978221893,6.75621620871425e-08,0.0,0.0,0.0019668329041451216,0.00025
6,True,,,,,0.006229074206203222,0.1148960143327713,0.00011309391993563622,0.0603330060839653,0.04255778342485428,1.3571467150086391e-07,0.0,0.0,0.0018657874315977097,0.00030000000000000003
7,True,,,,,0.004677342250943184,0.10244102030992508,5.408139986684546e-05,0.04613369330763817,0.031185202300548553,2.4310648427672277e-07,0.0,0.0,0.001845001126639545,0.00035
8,True,,,,,0.0034459619782865047,0.0719033032655716,6.6177366534248e-05,0.0330028235912323,0.02233343943953514,3.961939114560664e-07,0.0,0.0,0.0015703914687037468,0.0004
9,True,,,,,0.009678594768047333,0.1397906094789505,4.646507295547053e-05,0.0937424898147583,0.070061594247818,6.01907231612131e-07,0.0,0.0,0.0019328822381794453,0.00045000000000000004
10,True,,,,,0.0024362076073884964,0.07040919363498688,0.00010550537263043225,0.02592630125582218,0.01639641262590885,8.715265948922024e-07,0.0,0.0,0.001399810891598463,0.0005
11,True,,,,,0.00411159498617053,0.10082527995109558,7.61654955567792e-05,0.04280764237046242,0.02857542410492897,1.218423449245165e-06,0.0,0.0,0.001394974417053163,0.0005499999999999999
12,True,,,,,0.0036962449084967375,0.09010724723339081,8.371119474759325e-05,0.036297377198934555,0.023548536002635956,1.6438750662928214e-06,0.0,0.0,0.0012653609737753868,0.0006000000000000001
13,True,,,,,0.0038585567381232977,0.09468156844377518,4.546589480014518e-05,0.04212203621864319,0.028772566467523575,2.15444060813752e-06,0.0,0.0,0.0011786270188167691,0.0006500000000000001
14,True,,,,,0.0055374326184391975,0.09513930976390839,8.208236249629408e-05,0.05432478338479996,0.03923235088586807,2.751110741883167e-06,0.0,0.0,0.0012081109452992678,0.0007
15,True,,,,,0.003935918211936951,0.08579403162002563,5.015615533920936e-05,0.03821062296628952,0.025670189410448074,3.444246658546035e-06,0.0,0.0,0.000944704283028841,0.00075
