step,applied,reason,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate
1,True,,,,,0.004551718011498451,0.07249654084444046,0.0,0.011801372282207012,0.0,0.0,0.0,0.0,0.03632981330156326,2.5e-05
2,True,,,,,0.0027317474596202374,0.05478626489639282,0.0,0.008210374042391777,0.0,0.0,0.0,0.0,0.02728380635380745,5e-05
3,True,,,,,0.0029000211507081985,0.055077940225601196,0.0,0.008407815359532833,0.0,0.0,0.0,0.0,0.04561913385987282,7.500000000000001e-05
4,True,,,,,0.0024530948139727116,0.05201081186532974,0.0,0.007654176093637943,0.0,0.0,0.0,0.0,0.03867977857589722,0.0001
5,True,,,,,0.004539179615676403,0.07199645042419434,0.0,0.011738824658095837,0.0,0.0,0.0,0.0,0.04261893779039383,0.000125
6,True,,,,,0.00606762059032917,0.10094623267650604,0.0,0.016162242740392685,0.0,0.0,0.0,0.0,0.0529596246778965,0.00015000000000000001
7,True,,,,,0.004582993220537901,0.0853806585073471,0.0,0.013121059164404869,0.0,0.0,0.0,0.0,0.056460414081811905,0.000175
8,True,,,,,0.0033350714948028326,0.06182422116398811,0.0,0.009517493657767773,0.0,0.0,0.0,0.0,0.04113459587097168,0.0002
9,True,,,,,0.009936443530023098,0.11233127862215042,0.0,0.021169571205973625,0.0,0.0,0.0,0.0,0.07605066150426865,0.00022500000000000002
10,True,,,,,0.0026128562167286873,0.06365787982940674,0.0,0.008978644385933876,0.0,0.0,0.0,0.0,0.07317965477705002,0.00025
11,True,,,,,0.004322465043514967,0.09729368984699249,0.0,0.014051834121346474,0.0,0.0,0.0,0.0,0.11501158773899078,0.00027499999999999996
12,True,,,,,0.003761807456612587,0.0818873941898346,0.0,0.011950546875596046,0.0,0.0,0.0,0.0,0.05027911067008972,0.00030000000000000003
13,True,,,,,0.00382596324197948,0.09032492339611053,0.0,0.012858456000685692,0.0,0.0,0.0,0.0,0.05892933905124664,0.00032500000000000004
14,True,,,,,0.005539292469620705,0.08220760524272919,0.0,0.013760053552687168,0.0,0.0,0.0,0.0,0.05617872253060341,0.00035
15,True,,,,,0.004101335536688566,0.07831699401140213,0.0,0.011933034285902977,0.0,0.0,0.0,0.0,0.04062366485595703,0.000375
16,True,,,,,0.0038704066537320614,0.09360463172197342,0.0,0.013230869546532631,0.0,0.0,0.0,0.0,0.07968267053365707,0.0004
17,True,,,,,0.003244379535317421,0.07738953083753586,0.0,0.010983332991600037,0.0,0.0,0.0,0.0,0.060738369822502136,0.00042500000000000003
18,True,,,,,0.004594943951815367,0.10317229479551315,0.0,0.01491217315196991,0.0,0.0,0.0,0.0,0.06447070837020874,0.00045000000000000004
19,True,,,,,0.006758817937225103,0.09739319980144501,0.0,0.016498137265443802,0.0,0.0,0.0,0.0,0.071675606071949,0.000475
20,True,,,,,0.0018315825145691633,0.05032133683562279,0.0,0.006863716058433056,0.0,0.0,0.0,0.0,0.07895506173372269,0.0005
21,True,,,,,0.006972612347453833,0.08991353213787079,0.0,0.0159639660269022,0.0,0.0,0.0,0.0,0.07734301686286926,0.0005
22,True,,,,,0.0019963406957685947,0.0679781585931778,0.0,0.008794156834483147,0.0,0.0,0.0,0.0,0.07495025545358658,0.0004999988415254123
23,True,,,,,0.0027672983705997467,0.06348267942667007,0.0,0.009115566499531269,0.0,0.0,0.0,0.0,0.054446712136268616,0.0004999953661135786
