step,applied,reason,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate
1,True,,,,,0.004646326880902052,0.08248104155063629,5.96660356677603e-05,0.04524863883852959,0.032324373722076416,0.0,0.0,0.0,0.0003325951984152198,0.0005
2,True,,,,,0.0028353591915220022,0.06871850788593292,0.00013142501120455563,0.03182046115398407,0.022047538310289383,0.0,0.0,0.0,0.0003140837070532143,0.001
3,True,,,,,0.003064253833144903,0.0626838430762291,9.495927224634215e-05,0.027368765324354172,0.017988648265600204,0.0,0.0,0.0,0.00025208815350197256,0.0015
4,True,,,,,0.002602925291284919,0.06302303820848465,0.00011147272016387433,0.025169819593429565,0.01620885357260704,0.0,0.0,0.0,0.00024164434580598027,0.002
5,True,,,,,0.004727093502879143,0.08617623150348663,6.875785038573667e-05,0.04782165586948395,0.034442558884620667,0.0,0.0,0.0,0.00031258881790563464,0.0025
6,True,,,,,0.00611933134496212,0.11681070923805237,9.91619162959978e-05,0.059503912925720215,0.04165393114089966,0.0,0.0,0.0,0.0003055488923564553,0.003
7,True,,,,,0.004576695151627064,0.10241278260946274,5.328424595063552e-05,0.04533512145280838,0.030490506440401077,0.0,0.0,0.0,0.0003048601793125272,0.0035000000000000005
8,True,,,,,0.003348624799400568,0.07282121479511261,5.211432289797813e-05,0.03241422772407532,0.021757422015070915,0.0,0.0,0.0,0.0002813474857248366,0.004
9,True,,,,,0.009512966498732567,0.14298665523529053,3.513181582093239e-05,0.09233815968036652,0.06850896030664444,0.0,0.0,0.0,0.00032987658050842583,0.0045
10,True,,,,,0.0023255234118551016,0.06908577680587769,9.950417734216899e-05,0.025002090260386467,0.015718236565589905,0.0,0.0,0.0,0.00022812119277659804,0.005
11,True,,,,,0.003991688136011362,0.10103332996368408,5.6159777159336954e-05,0.04164053127169609,0.02751743048429489,0.0,0.0,0.0,0.00020027811115141958,0.0055
12,True,,,,,0.0036027084570378065,0.0911671370267868,8.177744166459888e-05,0.03540358692407608,0.022643275558948517,0.0,0.0,0.0,0.00018269340216647834,0.006
