step,applied,reason,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate
1,True,,,,,0.004551718011498451,0.07249654084444046,0.0,0.011801372282207012,0.0,0.0,0.0,0.0,0.03632981702685356,2.5e-05
2,True,,,,,0.002731796819716692,0.0547909215092659,0.0,0.00821088906377554,0.0,0.0,0.0,0.0,0.027183184400200844,5e-05
3,True,,,,,0.0028999601490795612,0.055073607712984085,0.0,0.008407320827245712,0.0,0.0,0.0,0.0,0.045448657125234604,7.500000000000001e-05
4,True,,,,,0.0024528258945792913,0.05202240124344826,0.0,0.007655066438019276,0.0,0.0,0.0,0.0,0.03868594765663147,0.0001
5,True,,,,,0.004538794979453087,0.07202330976724625,0.0,0.011741125956177711,0.0,0.0,0.0,0.0,0.042682234197854996,0.000125
6,True,,,,,0.006068219430744648,0.10092362761497498,0.0,0.01616058126091957,0.0,0.0,0.0,0.0,0.052903130650520325,0.00015000000000000001
7,True,,,,,0.004582782741636038,0.08533193171024323,0.0,0.013115976005792618,0.0,0.0,0.0,0.0,0.05576246604323387,0.000175
8,True,,,,,0.003337549977004528,0.061897605657577515,0.0,0.009527310729026794,0.0,0.0,0.0,0.0,0.040979743003845215,0.0002
9,True,,,,,0.009943082928657532,0.11258987337350845,0.0,0.021202070638537407,0.0,0.0,0.0,0.0,0.07677964121103287,0.00022500000000000002
10,True,,,,,0.002618152415379882,0.06370578706264496,0.0,0.008988731540739536,0.0,0.0,0.0,0.0,0.07251535356044769,0.00025
11,True,,,,,0.004319218453019857,0.0976509302854538,0.0,0.014084311202168465,0.0,0.0,0.0,0.0,0.11577361822128296,0.00027499999999999996
12,True,,,,,0.0037549599073827267,0.08196022361516953,0.0,0.011950982734560966,0.0,0.0,0.0,0.0,0.04983300343155861,0.00030000000000000003
13,True,,,,,0.003823232604190707,0.0908837765455246,0.0,0.012911610305309296,0.0,0.0,0.0,0.0,0.06114501506090164,0.00032500000000000004
14,True,,,,,0.005539495497941971,0.08169883489608765,0.0,0.013709379360079765,0.0,0.0,0.0,0.0,0.05456027761101723,0.00035
15,True,,,,,0.00410957308486104,0.07862032949924469,0.0,0.011971605941653252,0.0,0.0,0.0,0.0,0.04111747443675995,0.000375
16,True,,,,,0.0038665798492729664,0.0941527783870697,0.0,0.01328185759484768,0.0,0.0,0.0,0.0,0.09946388006210327,0.0004
17,True,,,,,0.003239155514165759,0.07768874615430832,0.0,0.01100802980363369,0.0,0.0,0.0,0.0,0.0626491829752922,0.00042500000000000003
18,True,,,,,0.004608264192938805,0.10359601676464081,0.0,0.014967866241931915,0.0,0.0,0.0,0.0,0.07272745668888092,0.00045000000000000004
19,True,,,,,0.006775347050279379,0.09821981191635132,0.0,0.016597328707575798,0.0,0.0,0.0,0.0,0.07516983151435852,0.000475
20,True,,,,,0.0018374555511400104,0.049754802137613297,0.0,0.006812936160713434,0.0,0.0,0.0,0.0,0.07685235142707825,0.0005
21,True,,,,,0.007020752876996994,0.09089983999729156,0.0,0.01611073687672615,0.0,0.0,0.0,0.0,0.08203878253698349,0.0005
22,True,,,,,0.002001881366595626,0.06877537071704865,0.0,0.008879418484866619,0.0,0.0,0.0,0.0,0.08571996539831161,0.0004999988415254123
23,True,,,,,0.0027121545281261206,0.06314706802368164,0.0,0.009026861749589443,0.0,0.0,0.0,0.0,0.0541151687502861,0.0004999953661135786
24,True,,,,,0.0030772751197218895,0.08999603241682053,0.0,0.012076878920197487,0.0,0.0,0.0,0.0,0.0836339220404625,0.0004999895738002872
25,True,,,,,0.003977504558861256,0.08663144707679749,0.0,0.012640649452805519,0.0,0.0,0.0,0.0,0.08645905554294586,0.0004999814646451848
26,True,,,,,0.0060254838317632675,0.10779589414596558,0.0,0.016805073246359825,0.0,0.0,0.0,0.0,0.060019850730895996,0.0004999710387317757
27,True,,,,,0.004049073439091444,0.07938919961452484,0.0,0.011987993493676186,0.0,0.0,0.0,0.0,0.07797162234783173,0.0004999582961674213
28,True,,,,,0.0026548481546342373,0.07226645201444626,0.0,0.009881493635475636,0.0,0.0,0.0,0.0,0.068656325340271,0.0004999432370833389
29,True,,,,,0.0035953721962869167,0.08480153232812881,0.0,0.012075524777173996,0.0,0.0,0.0,0.0,0.06786985695362091,0.0004999258616346003
30,True,,,,,0.0057525611482560635,0.10445564985275269,0.0,0.01619812659919262,0.0,0.0,0.0,0.0,0.07470876723527908,0.0004999061700001298
31,True,,,,,0.002984941005706787,0.10514958202838898,0.0,0.01349989976733923,0.0,0.0,0.0,0.0,0.06288796663284302,0.0004998841623827032
32,True,,,,,0.005309165921062231,0.09617643058300018,0.0,0.014926809817552567,0.0,0.0,0.0,0.0,0.065967857837677,0.0004998598390089451
33,True,,,,,0.003686845302581787,0.08754076808691025,0.0,0.012440922670066357,0.0,0.0,0.0,0.0,0.09266851097345352,0.0004998332001293266
34,True,,,,,0.004322947934269905,0.0940811038017273,0.0,0.013731058686971664,0.0,0.0,0.0,0.0,0.11094309389591217,0.0004998042460181632
35,True,,,,,0.0049528200179338455,0.09082813560962677,0.0,0.014035633765161037,0.0,0.0,0.0,0.0,0.05970809608697891,0.000499772976973611
36,True,,,,,0.004241112619638443,0.09098973870277405,0.0,0.013340086676180363,0.0,0.0,0.0,0.0,0.05343588814139366,0.0004997393933176648
37,True,,,,,0.005384190008044243,0.10368414223194122,0.0,0.015752604231238365,0.0,0.0,0.0,0.0,0.05913824215531349,0.0004997034953961541
38,True,,,,,0.002478074049577117,0.08554046601057053,0.0,0.011032121255993843,0.0,0.0,0.0,0.0,0.14590780436992645,0.0004996652835787394
