step,applied,reason,block,spectral_loss,adversarial_loss,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,grad_norm,learning_rate
1,True,,,0.0,0.0,,,0.0007509244605898857,0.038649920374155045,0.0003891433880198747,0.008494200184941292,0.003099996130913496,0.0,0.0014714873395860195,0.0001
2,True,,,0.0,0.0,,,0.0037150864955037832,0.09754800796508789,0.00043706491123884916,0.04341986030340195,0.02907584235072136,4.622942029186561e-09,0.0021264799870550632,0.0002
3,True,,,0.0,0.0,,,0.0025758834090083838,0.06150084733963013,9.843086445471272e-05,0.02380707859992981,0.014884247444570065,2.6678202758034786e-08,0.00207696040160954,0.00030000000000000003
4,True,,,0.0,0.0,,,0.0019594524055719376,0.1351521611213684,0.0004341411986388266,0.01977413520216942,0.003431184682995081,9.011424140226154e-08,0.003090537153184414,0.0004
5,True,,,0.0,0.0,,,0.0025239521637558937,0.08183953911066055,0.0012921360321342945,0.03210175409913063,0.018809573724865913,1.9855244204336486e-07,0.0018131881952285767,0.0005
6,True,,,0.0,0.0,,,0.005610102321952581,0.07891665399074554,0.0005299431504681706,0.0417473278939724,0.027185671031475067,4.0295338976648054e-07,0.0016738609410822392,0.0006000000000000001
7,True,,,0.0,0.0,,,0.0028996597975492477,0.09899833798408508,0.0015947353094816208,0.03482949361205101,0.018840521574020386,7.272265634128416e-07,0.0016452186973765492,0.0007
8,True,,,0.0,0.0,,,0.0035962159745395184,0.0728338360786438,0.0006601362838409841,0.03519391641020775,0.022994033992290497,1.188684791486594e-06,0.0021486685145646334,0.0008
9,True,,,0.0,0.0,,,0.0003324415010865778,0.05679446458816528,0.0001615085784578696,0.008582856506109238,0.0022479319013655186,1.8259272565046558e-06,0.0015135053545236588,0.0009000000000000001
10,True,,,0.0,0.0,,,0.0015552624827250838,0.05474882572889328,0.000566254195291549,0.018928583711385727,0.010765902698040009,2.6421253096486907e-06,0.0010687431786209345,0.001
11,True,,,0.0,0.0,,,0.0006476338021457195,0.04472825303673744,0.00045772609882988036,0.008910941891372204,0.0028749939519912004,3.6412729969015345e-06,0.001284475321881473,0.001
12,True,,,0.0,0.0,,,0.001385263167321682,0.06741679459810257,0.0006358434911817312,0.019346462562680244,0.009947787038981915,4.683457518694922e-06,0.0012444891035556793,0.0009997196780178901
13,True,,,0.0,0.0,,,0.00315622566267848,0.07191154360771179,0.0009579284233041108,0.03925802558660507,0.02699473313987255,5.772922577307327e-06,0.0023440863005816936,0.0009988790613178436
14,True,,,0.0,0.0,,,0.0010804194025695324,0.07739419490098953,0.00018081048619933426,0.013477597385644913,0.004296069033443928,6.812372248532483e-06,0.0015489477664232254,0.000997479197203592
15,True,,,0.0,0.0,,,0.0011091340566053987,0.09036083519458771,0.0004303877067286521,0.01809743046760559,0.007091357372701168,7.833837116777431e-06,0.0014022454852238297,0.0009955218297315045
16,True,,,0.0,0.0,,,0.002867745701223612,0.0852021872997284,0.0013734487583860755,0.04348092898726463,0.029345978051424026,8.835986591293477e-06,0.002808565739542246,0.0009930093975377126
17,True,,,0.0,0.0,,,0.004872762598097324,0.1275840848684311,0.0007273268420249224,0.053170785307884216,0.03408486396074295,9.79413562163245e-06,0.0015685837715864182,0.0009899450307998714
18,True,,,0.0,0.0,,,0.0017395559698343277,0.08163952827453613,0.0005597697454504669,0.02381979487836361,0.012796638533473015,1.0766327250166796e-05,0.0016954651800915599,0.0009863325473373496
19,True,,,0.0,0.0,,,0.0008902088738977909,0.06916320323944092,0.0003254371404182166,0.012731785885989666,0.00427426490932703,1.1737206477846485e-05,0.001518305274657905,0.0009821764478547008
20,True,,,0.0,0.0,,,0.0016230944311246276,0.06393054127693176,0.00019787253404501826,0.01800266094505787,0.009590640664100647,1.2678409802902024e-05,0.0017692471155896783,0.0009774819103343458
21,True,,,0.0,0.0,,,0.0011949212057515979,0.06560409814119339,0.00040049944072961807,0.015621775761246681,0.007065309211611748,1.3579892765847035e-05,0.001394167891703546,0.0009722547835854532
22,True,,,0.0,0.0,,,0.0030296663753688335,0.07417254149913788,0.0007362558972090483,0.02935301698744297,0.017433438450098038,1.4440251106861979e-05,0.001795782707631588,0.0009665015799570495
23,True,,,0.0,0.0,,,0.00423054164275527,0.1506567746400833,0.0009668258135206997,0.04043388366699219,0.01920386031270027,1.5288094800780527e-05,0.0031107196118682623,0.0009602294672244439
24,True,,,0.0,0.0,,,0.0009598666802048683,0.057160064578056335,0.0004910770221613348,0.014219501055777073,0.0065613118931651115,1.609058199392166e-05,0.0010488469852134585,0.0009534462596590728
25,True,,,0.0,0.0,,,0.005185885354876518,0.0859978199005127,0.00027895477251149714,0.044845614582300186,0.030501870438456535,1.6909480109461583e-05,0.001312748878262937,0.0009461604082928911
26,True,,,0.0,0.0,,,0.003961955197155476,0.13381138443946838,0.00017784380179364234,0.041046589612960815,0.023347631096839905,1.7742449927027337e-05,0.0018021062714979053,0.0009383809903894379
27,True,,,0.0,0.0,,,0.0032935559283941984,0.045693930238485336,0.0005089073092676699,0.028006643056869507,0.019125692546367645,1.857571078289766e-05,0.0014693529810756445,0.0009301176981346969
28,True,,,0.0,0.0,,,0.007910256274044514,0.11512121558189392,0.0004967358545400202,0.06250400096178055,0.04208795726299286,1.9421891920501366e-05,0.0015675239264965057,0.00092138082656184
29,True,,,0.0,0.0,,,0.002541528083384037,0.07049920409917831,0.0007783219334669411,0.0286775603890419,0.017529264092445374,2.0294042769819498e-05,0.0014419121434912086,0.0009121812607248966
30,True,,,0.0,0.0,,,0.005793686490505934,0.12016075104475021,0.0001720650470815599,0.0444306954741478,0.026276592165231705,2.1163939891266637e-05,0.001523706130683422,0.0009025304621373337
31,True,,,0.0,0.0,,,0.003172491444274783,0.12001441419124603,0.00014278401795309037,0.028519894927740097,0.013060174882411957,2.207044599344954e-05,0.0017115643713623285,0.0008924404544924355
32,True,,,0.0,0.0,,,0.002076283795759082,0.0696251317858696,0.0006449726643040776,0.023952098563313484,0.013623127713799477,2.2957630790187977e-05,0.002542802132666111,0.00088192380868328
33,True,,,0.0,0.0,,,0.0011731067206710577,0.06076653301715851,0.00037789676571264863,0.014489523135125637,0.006483732257038355,2.376283737248741e-05,0.0013679673429578543,0.0008709936271409712
34,True,,,0.0,0.0,,,0.0008566441829316318,0.06207515671849251,0.00043090686085633934,0.011743292212486267,0.0038170742336660624,2.4524533728254028e-05,0.0011058294912800193,0.000859663527510641
35,True,,,0.0,0.0,,,0.0031508798711001873,0.042571160942316055,8.376039477298036e-05,0.024875137954950333,0.017299367114901543,2.5260405891458504e-05,0.001103854738175869,0.0008479476256855603
36,True,,,0.0,0.0,,,0.0025731301866471767,0.0865737646818161,0.0004015409795101732,0.028020396828651428,0.015986546874046326,2.6023637474281713e-05,0.0009388751350343227,0.0008358605182204924
37,True,,,0.0,0.0,,,0.0015241078799590468,0.0562848262488842,0.0012195076560601592,0.017953846603631973,0.008361972868442535,2.678279997780919e-05,0.0012917497660964727,0.0008234172641462046
38,True,,,0.0,0.0,,,0.002908752765506506,0.056030355393886566,0.0004924641689285636,0.032633937895298004,0.02313694730401039,2.749175109784119e-05,0.0013152225874364376,0.0008106333662077901
39,True,,,0.0,0.0,,,0.00514381006360054,0.07480773329734802,0.001634371466934681,0.044691212475299835,0.02879760041832924,2.8243721317267045e-05,0.001568695530295372,0.0007975247515501785
40,True,,,0.0,0.0,,,0.0005131374928168952,0.025943810120224953,0.0006623133667744696,0.0067139542661607265,0.002281519118696451,2.898093225667253e-05,0.0008029272430576384,0.0007841077518748969
41,True,,,0.0,0.0,,,0.004329180810600519,0.12249165028333664,0.00015772381448186934,0.035008788108825684,0.018114693462848663,2.967863838421181e-05,0.0017266579670831561,0.0007703990830928028
42,True,,,0.0,0.0,,,0.0031822938472032547,0.0987519919872284,0.0004897026810795069,0.02681802399456501,0.012780820950865746,3.036758971575182e-05,0.0012647814583033323,0.0007564158244981407
43,True,,,0.0,0.0,,,0.00501356041058898,0.06637462228536606,0.0004429056716617197,0.03496585786342621,0.022428713738918304,3.106697477051057e-05,0.001290304004214704,0.0007421753974898692
44,True,,,0.0,0.0,,,0.0006045519839972258,0.037529125809669495,0.0006058933795429766,0.008290876634418964,0.0027213082648813725,3.179015766363591e-05,0.0019696683157235384,0.0007276955438667661
45,True,,,0.0,0.0,,,0.0077803898602724075,0.0999274030327797,0.0008300881600007415,0.059113483875989914,0.03967985510826111,3.244355320930481e-05,0.002089409390464425,0.0007129943037233571
46,True,,,0.0,0.0,,,0.002003944478929043,0.09927189350128174,0.00012613029684871435,0.01556914858520031,0.003385421819984913,3.312678018119186e-05,0.0032734558917582035,0.0006980899929742045
47,True,,,0.0,0.0,,,0.0013102383818477392,0.05632305145263672,0.00037834301474504173,0.01709873601794243,0.00939917005598545,3.366739838384092e-05,0.0012974810088053346,0.0006830011805345579
48,True,,,0.0,0.0,,,0.0021504275500774384,0.06854298710823059,0.0012401685817167163,0.027223415672779083,0.01573800854384899,3.421583824092522e-05,0.000947340507991612,0.0006677466651857982
49,True,,,0.0,0.0,,,0.0021147564984858036,0.04817671328783035,0.00065021583577618,0.019790804013609886,0.011557596735656261,3.476253186818212e-05,0.0010469085536897182,0.0006523454521544979
50,True,,,0.0,0.0,,,0.0024303714744746685,0.060723982751369476,0.0004957554046995938,0.025876931846141815,0.01638229750096798,3.530170215526596e-05,0.0012388225877657533,0.0006368167294342736
51,True,,,0.0,0.0,,,0.0015818694373592734,0.06650970131158829,0.00020500735263340175,0.01985216699540615,0.011208954267203808,3.585738886613399e-05,0.0008018473745323718,0.0006211798438799369
52,True,,,0.0,0.0,,,0.003154647070914507,0.08502368628978729,0.0001798812736524269,0.03641307353973389,0.024395931512117386,3.641838702606037e-05,0.0009205696987919509,0.0006054542771037213
53,True,,,0.0,0.0,,,0.005690359510481358,0.10655917972326279,0.0003593882720451802,0.04222537949681282,0.025159958750009537,3.698373257066123e-05,0.0015471759252250195,0.000589659621203621
54,True,,,0.0,0.0,,,0.002623820211738348,0.07220927625894547,0.000696824979968369,0.037190813571214676,0.025952037423849106,3.757245940505527e-05,0.001522017177194357,0.0005738155543540734
55,True,,,0.0,0.0,,,0.0009132608538493514,0.05311429128050804,0.0010168764274567366,0.014402484521269798,0.006143658887594938,3.8167319871718064e-05,0.0018628595862537622,0.000557941816289408
56,True,,,0.0,0.0,,,0.0008898279629647732,0.0628165528178215,0.0004625261062756181,0.012029661796987057,0.003932739607989788,3.868967178277671e-05,0.0009833844378590584,0.0005420581837105921
57,True,,,0.0,0.0,,,0.00392887694761157,0.114866703748703,0.0002682704944163561,0.03790014609694481,0.021947667002677917,3.9175094570964575e-05,0.001174638164229691,0.0005261844456459266
58,True,,,0.0,0.0,,,0.0018667562399059534,0.058871131390333176,0.000159175819135271,0.02029196359217167,0.012219347059726715,3.963476774515584e-05,0.0008160987053997815,0.0005103403787963794
59,True,,,0.0,0.0,,,0.004624596796929836,0.11022348701953888,0.00046792978537268937,0.04816007986664772,0.03157687187194824,4.007370807812549e-05,0.00137410219758749,0.0004945457228962786
60,True,,,0.0,0.0,,,0.0002608727663755417,0.04931626468896866,0.000510507554281503,0.00821805652230978,0.0020041370298713446,4.052035728818737e-05,0.0015205946983769536,0.00047882015612006325
61,True,,,0.0,0.0,,,0.0028291463386267424,0.06289055198431015,0.0006773514323867857,0.026179347187280655,0.015706032514572144,4.090515722054988e-05,0.0009330643224529922,0.0004631832705657264
